Run,Scenario,CPUs_used,Governor,Time_sec,Result_shape
1,0,[0],performance,0.3976171016693115,"(1000, 1000)"
1,"0,2","[0, 2]",performance,0.1966419219970703,"(1000, 1000)"
1,"0,1","[0, 1]",performance,0.3373301029205322,"(1000, 1000)"
1,"0,2,4,6","[0, 2, 4, 6]",performance,0.11654949188232422,"(1000, 1000)"
1,"0,1,2,3","[0, 1, 2, 3]",performance,0.22354650497436523,"(1000, 1000)"
1,"0,2,4,6,8,10,12,14","[0, 2, 4, 6, 8, 10, 12, 14]",performance,0.08388853073120117,"(1000, 1000)"
1,"0,1,2,3,4,5,6,7","[0, 1, 2, 3, 4, 5, 6, 7]",performance,0.11011886596679688,"(1000, 1000)"
2,0,[0],performance,0.41290807723999023,"(1000, 1000)"
2,"0,2","[0, 2]",performance,0.19235610961914062,"(1000, 1000)"
2,"0,1","[0, 1]",performance,0.378460168838501,"(1000, 1000)"
2,"0,2,4,6","[0, 2, 4, 6]",performance,0.11608147621154785,"(1000, 1000)"
2,"0,1,2,3","[0, 1, 2, 3]",performance,0.17356252670288086,"(1000, 1000)"
2,"0,2,4,6,8,10,12,14","[0, 2, 4, 6, 8, 10, 12, 14]",performance,0.0846412181854248,"(1000, 1000)"
2,"0,1,2,3,4,5,6,7","[0, 1, 2, 3, 4, 5, 6, 7]",performance,0.10916399955749512,"(1000, 1000)"
3,0,[0],performance,0.37279510498046875,"(1000, 1000)"
3,"0,2","[0, 2]",performance,0.1912519931793213,"(1000, 1000)"
3,"0,1","[0, 1]",performance,0.3040428161621094,"(1000, 1000)"
3,"0,2,4,6","[0, 2, 4, 6]",performance,0.11732602119445801,"(1000, 1000)"
3,"0,1,2,3","[0, 1, 2, 3]",performance,0.17432641983032227,"(1000, 1000)"
3,"0,2,4,6,8,10,12,14","[0, 2, 4, 6, 8, 10, 12, 14]",performance,0.08619451522827148,"(1000, 1000)"
3,"0,1,2,3,4,5,6,7","[0, 1, 2, 3, 4, 5, 6, 7]",performance,0.10909914970397949,"(1000, 1000)"
4,0,[0],performance,0.3914973735809326,"(1000, 1000)"
4,"0,2","[0, 2]",performance,0.1973402500152588,"(1000, 1000)"
4,"0,1","[0, 1]",performance,0.31713438034057617,"(1000, 1000)"
4,"0,2,4,6","[0, 2, 4, 6]",performance,0.12187886238098145,"(1000, 1000)"
4,"0,1,2,3","[0, 1, 2, 3]",performance,0.1819450855255127,"(1000, 1000)"
4,"0,2,4,6,8,10,12,14","[0, 2, 4, 6, 8, 10, 12, 14]",performance,0.09020185470581055,"(1000, 1000)"
4,"0,1,2,3,4,5,6,7","[0, 1, 2, 3, 4, 5, 6, 7]",performance,0.11733126640319824,"(1000, 1000)"
5,0,[0],performance,0.40763092041015625,"(1000, 1000)"
5,"0,2","[0, 2]",performance,0.1992192268371582,"(1000, 1000)"
5,"0,1","[0, 1]",performance,0.3195791244506836,"(1000, 1000)"
5,"0,2,4,6","[0, 2, 4, 6]",performance,0.12006378173828125,"(1000, 1000)"
5,"0,1,2,3","[0, 1, 2, 3]",performance,0.18157196044921875,"(1000, 1000)"
5,"0,2,4,6,8,10,12,14","[0, 2, 4, 6, 8, 10, 12, 14]",performance,0.09070348739624023,"(1000, 1000)"
5,"0,1,2,3,4,5,6,7","[0, 1, 2, 3, 4, 5, 6, 7]",performance,0.11821794509887695,"(1000, 1000)"
