Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Timestamp
EXP_0174,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],24,performance,0.7836370468139648,2025-11-24T13:51:28.189063
EXP_0472,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],22,performance,56.34266138076782,2025-11-24T13:52:34.889514
EXP_0019,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],19,performance,0.11717653274536133,2025-11-24T13:52:45.046002
EXP_0333,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,15.239077806472778,2025-11-24T13:53:10.489187
EXP_0186,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],6,performance,1.006049633026123,2025-11-24T13:53:21.564708
EXP_0091,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1,performance,0.15323758125305176,2025-11-24T13:53:31.751419
EXP_0221,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11,performance,1.0593528747558594,2025-11-24T13:53:42.880421
EXP_0040,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],10,performance,0.12635040283203125,2025-11-24T13:53:53.038646
EXP_0324,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],24,performance,14.324188947677612,2025-11-24T13:54:17.539335
EXP_0460,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10,performance,55.36621904373169,2025-11-24T13:55:23.266260
EXP_0077,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],17,performance,0.14383745193481445,2025-11-24T13:55:33.451464
EXP_0156,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6,performance,0.7590489387512207,2025-11-24T13:55:44.270869
EXP_0064,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],4,performance,0.13691997528076172,2025-11-24T13:55:54.439141
EXP_0391,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1,performance,22.341012477874756,2025-11-24T13:56:27.132501
EXP_0341,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11,performance,15.513537645339966,2025-11-24T13:56:52.846664
EXP_0416,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26,performance,26.40933847427368,2025-11-24T13:57:29.612113
EXP_0435,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],15,performance,56.82846117019653,2025-11-24T13:58:36.795401
EXP_0306,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],6,performance,14.408161163330078,2025-11-24T13:59:01.404178
EXP_0267,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],27,performance,7.162045478820801,2025-11-24T13:59:18.741694
EXP_0083,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23,performance,0.1371910572052002,2025-11-24T13:59:28.912227
EXP_0102,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],12,performance,0.14193153381347656,2025-11-24T13:59:39.086045
EXP_0478,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28,performance,54.987534523010254,2025-11-24T14:00:44.421224
EXP_0114,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24,performance,0.1458277702331543,2025-11-24T14:00:54.607130
EXP_0464,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14,performance,56.34186863899231,2025-11-24T14:02:01.309370
EXP_0254,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14,performance,6.88521933555603,2025-11-24T14:02:18.378058
EXP_0079,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],19,performance,0.13661503791809082,2025-11-24T14:02:28.547298
EXP_0138,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],18,performance,0.6716923713684082,2025-11-24T14:02:39.277277
EXP_0235,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,1.0594642162322998,2025-11-24T14:02:50.398959
EXP_0305,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],5,performance,14.285921096801758,2025-11-24T14:03:14.861095
EXP_0323,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23,performance,14.496108055114746,2025-11-24T14:03:39.552859
EXP_0069,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],9,performance,0.13383173942565918,2025-11-24T14:03:49.725144
EXP_0073,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,0.13422274589538574,2025-11-24T14:03:59.892290
EXP_0219,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9,performance,1.0769553184509277,2025-11-24T14:04:11.028943
EXP_0311,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],11,performance,14.440109729766846,2025-11-24T14:04:35.643402
EXP_0080,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,0.13867807388305664,2025-11-24T14:04:45.817051
EXP_0209,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29,performance,1.073594093322754,2025-11-24T14:04:56.950905
EXP_0149,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],29,performance,0.6996922492980957,2025-11-24T14:05:07.717342
EXP_0155,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],5,performance,0.7610812187194824,2025-11-24T14:05:18.537179
EXP_0176,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26,performance,0.7659480571746826,2025-11-24T14:05:29.362507
EXP_0250,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],10,performance,6.945355415344238,2025-11-24T14:05:46.480982
EXP_0476,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],26,performance,53.78294658660889,2025-11-24T14:06:50.617464
EXP_0335,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,15.65815019607544,2025-11-24T14:07:16.453605
EXP_0076,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16,performance,0.13666582107543945,2025-11-24T14:07:26.628634
EXP_0422,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2,performance,54.14366412162781,2025-11-24T14:08:31.124626
EXP_0016,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16,performance,0.10111451148986816,2025-11-24T14:08:41.264926
EXP_0154,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],4,performance,0.8708693981170654,2025-11-24T14:08:52.200982
EXP_0465,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],15,performance,56.328691244125366,2025-11-24T14:09:58.881634
EXP_0020,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],20,performance,0.09871125221252441,2025-11-24T14:10:09.018750
EXP_0312,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12,performance,14.33241605758667,2025-11-24T14:10:33.516526
EXP_0321,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21,performance,14.321329355239868,2025-11-24T14:10:58.008136
EXP_0057,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],27,performance,0.12372255325317383,2025-11-24T14:11:08.166590
EXP_0350,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,15.106454372406006,2025-11-24T14:11:33.460989
EXP_0212,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,1.043445348739624,2025-11-24T14:11:44.564797
EXP_0433,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,52.83109426498413,2025-11-24T14:12:47.746153
EXP_0223,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],13,performance,1.117518424987793,2025-11-24T14:12:58.927739
EXP_0238,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28,performance,1.1275548934936523,2025-11-24T14:13:10.110713
EXP_0409,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19,performance,23.39855432510376,2025-11-24T14:13:43.857046
EXP_0026,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26,performance,0.10086870193481445,2025-11-24T14:13:53.998898
EXP_0420,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],30,performance,24.707133054733276,2025-11-24T14:14:29.059863
EXP_0133,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13,performance,0.6744890213012695,2025-11-24T14:14:39.809328
EXP_0229,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],19,performance,1.0878350734710693,2025-11-24T14:14:50.958376
EXP_0474,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24,performance,55.79855012893677,2025-11-24T14:15:57.108083
EXP_0043,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13,performance,0.12345647811889648,2025-11-24T14:16:07.268840
EXP_0361,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],1,performance,28.36903166770935,2025-11-24T14:16:45.985162
EXP_0407,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17,performance,26.30957555770874,2025-11-24T14:17:22.663052
EXP_0141,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],21,performance,0.6024131774902344,2025-11-24T14:17:33.333547
EXP_0458,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],8,performance,57.35339665412903,2025-11-24T14:18:41.036799
EXP_0210,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],30,performance,0.9765169620513916,2025-11-24T14:18:52.078743
EXP_0193,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,0.9508635997772217,2025-11-24T14:19:03.088532
EXP_0449,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29,performance,52.548094749450684,2025-11-24T14:20:05.986339
EXP_0023,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],23,performance,0.10173249244689941,2025-11-24T14:20:16.127218
EXP_0423,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,54.16349411010742,2025-11-24T14:21:20.688172
EXP_0047,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17,performance,0.1260387897491455,2025-11-24T14:21:30.855265
EXP_0127,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],7,performance,0.7080967426300049,2025-11-24T14:21:41.622935
EXP_0401,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11,performance,23.272521018981934,2025-11-24T14:22:15.262818
EXP_0132,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,0.6861207485198975,2025-11-24T14:22:26.015264
EXP_0421,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],1,performance,54.90294170379639,2025-11-24T14:23:31.264756
EXP_0471,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],21,performance,58.56612491607666,2025-11-24T14:24:40.184729
EXP_0058,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],28,performance,0.12319207191467285,2025-11-24T14:24:50.351410
EXP_0177,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],27,performance,0.7665500640869141,2025-11-24T14:25:01.174505
EXP_0291,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],21,performance,6.2626564502716064,2025-11-24T14:25:17.617720
EXP_0403,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13,performance,23.639852285385132,2025-11-24T14:25:51.608700
EXP_0025,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25,performance,0.09940457344055176,2025-11-24T14:26:01.749361
EXP_0018,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],18,performance,0.10132241249084473,2025-11-24T14:26:11.886785
EXP_0067,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7,performance,0.14674949645996094,2025-11-24T14:26:22.068235
EXP_0397,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7,performance,22.157254695892334,2025-11-24T14:26:54.571249
EXP_0087,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],27,performance,0.1384572982788086,2025-11-24T14:27:04.747334
EXP_0032,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],2,performance,0.12853312492370605,2025-11-24T14:27:14.907644
EXP_0085,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],25,performance,0.14223957061767578,2025-11-24T14:27:25.082140
EXP_0125,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5,performance,0.6887941360473633,2025-11-24T14:27:35.833673
EXP_0332,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,15.158024787902832,2025-11-24T14:28:01.171022
EXP_0453,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,56.11472177505493,2025-11-24T14:29:07.645090
EXP_0455,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,58.467687368392944,2025-11-24T14:30:16.473973
EXP_0095,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,0.14940261840820312,2025-11-24T14:30:26.663314
EXP_0336,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6,performance,15.166444301605225,2025-11-24T14:30:51.998279
EXP_0182,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2,performance,0.9991328716278076,2025-11-24T14:31:03.061716
EXP_0024,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],24,performance,0.09925985336303711,2025-11-24T14:31:13.192244
EXP_0205,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],25,performance,0.9297366142272949,2025-11-24T14:31:24.184254
EXP_0249,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9,performance,6.841628551483154,2025-11-24T14:31:41.217977
EXP_0402,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12,performance,22.770402193069458,2025-11-24T14:32:14.344028
EXP_0006,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],6,performance,0.09705781936645508,2025-11-24T14:32:24.482507
EXP_0117,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27,performance,0.14287757873535156,2025-11-24T14:32:34.658610
EXP_0046,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],16,performance,0.118194580078125,2025-11-24T14:32:44.807936
EXP_0017,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],17,performance,0.09171009063720703,2025-11-24T14:32:54.931638
EXP_0452,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,53.90531015396118,2025-11-24T14:33:59.186556
EXP_0372,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,33.9206805229187,2025-11-24T14:34:43.505846
EXP_0004,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],4,performance,0.09822559356689453,2025-11-24T14:34:53.647536
EXP_0438,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],18,performance,53.47977924346924,2025-11-24T14:35:57.475997
EXP_0061,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],1,performance,0.14014053344726562,2025-11-24T14:36:07.657166
EXP_0111,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],21,performance,0.14525103569030762,2025-11-24T14:36:17.833749
EXP_0308,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8,performance,14.401053667068481,2025-11-24T14:36:42.408362
EXP_0251,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],11,performance,6.539580583572388,2025-11-24T14:36:59.122854
EXP_0030,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],30,performance,0.10114288330078125,2025-11-24T14:37:09.257041
EXP_0313,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,14.339764833450317,2025-11-24T14:37:33.770303
EXP_0183,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,1.0544934272766113,2025-11-24T14:37:44.891081
EXP_0027,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],27,performance,0.1021263599395752,2025-11-24T14:37:55.025102
EXP_0008,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],8,performance,0.10404443740844727,2025-11-24T14:38:05.163268
EXP_0437,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],17,performance,50.41407132148743,2025-11-24T14:39:05.975633
EXP_0109,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],19,performance,0.14963841438293457,2025-11-24T14:39:16.165059
EXP_0038,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],8,performance,0.14209580421447754,2025-11-24T14:39:26.338248
EXP_0158,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],8,performance,0.778362512588501,2025-11-24T14:39:37.173967
EXP_0448,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28,performance,50.98622488975525,2025-11-24T14:40:38.511285
EXP_0119,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],29,performance,0.14583063125610352,2025-11-24T14:40:48.695403
EXP_0115,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,0.14915800094604492,2025-11-24T14:40:58.876721
EXP_0266,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26,performance,7.1115171909332275,2025-11-24T14:41:16.160073
EXP_0427,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7,performance,52.798901319503784,2025-11-24T14:42:19.313841
EXP_0145,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25,performance,0.7039585113525391,2025-11-24T14:42:30.083955
EXP_0357,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27,performance,15.165250539779663,2025-11-24T14:42:55.422150
EXP_0383,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],23,performance,33.85690498352051,2025-11-24T14:43:39.635652
EXP_0285,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],15,performance,6.274138927459717,2025-11-24T14:43:56.087685
EXP_0256,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16,performance,6.474571228027344,2025-11-24T14:44:12.736011
EXP_0200,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,0.9696505069732666,2025-11-24T14:44:23.764300
EXP_0429,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],9,performance,54.448381185531616,2025-11-24T14:45:28.565124
EXP_0142,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22,performance,0.6434695720672607,2025-11-24T14:45:39.274199
EXP_0353,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],23,performance,15.174466371536255,2025-11-24T14:46:04.615135
EXP_0068,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8,performance,0.13777732849121094,2025-11-24T14:46:14.784032
EXP_0194,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14,performance,0.9510483741760254,2025-11-24T14:46:25.788832
EXP_0169,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19,performance,0.7620313167572021,2025-11-24T14:46:36.608903
EXP_0363,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],3,performance,25.341245412826538,2025-11-24T14:47:12.295734
EXP_0196,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16,performance,0.9809291362762451,2025-11-24T14:47:23.342591
EXP_0228,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],18,performance,1.073760747909546,2025-11-24T14:47:34.472933
EXP_0110,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,0.14564943313598633,2025-11-24T14:47:44.649366
EXP_0230,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,1.0780680179595947,2025-11-24T14:47:55.782219
EXP_0146,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26,performance,0.6403830051422119,2025-11-24T14:48:06.479309
EXP_0245,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5,performance,6.620082855224609,2025-11-24T14:48:23.269772
EXP_0153,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],3,performance,0.759723424911499,2025-11-24T14:48:34.086785
EXP_0396,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6,performance,22.230841159820557,2025-11-24T14:49:06.668836
EXP_0387,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],27,performance,31.124069213867188,2025-11-24T14:49:48.144852
EXP_0084,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],24,performance,0.14227771759033203,2025-11-24T14:49:58.328359
EXP_0369,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9,performance,30.64478063583374,2025-11-24T14:50:39.316320
EXP_0166,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],16,performance,0.7562520503997803,2025-11-24T14:50:50.142752
