Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_WARMUP,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],0,performance,68.02531933784485,71.0,2025-11-25T07:40:35.483402
EXP_WARMUP,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],0,performance,89.65108036994934,74.0,2025-11-25T07:42:15.923560
EXP_WARMUP,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],0,performance,91.71954798698425,75.0,2025-11-25T07:43:58.422678
EXP_WARMUP,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],0,performance,90.28657865524292,74.0,2025-11-25T07:45:39.483552
EXP_WARMUP,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],0,performance,89.60625314712524,72.0,2025-11-25T07:47:19.862779
EXP_WARMUP,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],0,performance,90.25391936302185,73.0,2025-11-25T07:49:00.887603
EXP_0111,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],21,performance,0.1691582202911377,71.0,2025-11-25T07:49:11.266212
EXP_0420,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],30,performance,24.24584722518921,74.0,2025-11-25T07:49:46.021636
EXP_0566,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],26,performance,140.3939232826233,75.0,2025-11-25T07:52:17.176707
EXP_0078,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],18,performance,0.1633450984954834,74.0,2025-11-25T07:52:27.545063
EXP_0182,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2,performance,1.0053608417510986,74.0,2025-11-25T07:52:38.767783
EXP_0285,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],15,performance,6.256076335906982,77.0,2025-11-25T07:52:55.356074
EXP_0011,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],11,performance,0.11980032920837402,70.0,2025-11-25T07:53:05.672395
EXP_0470,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,55.468786001205444,73.0,2025-11-25T07:54:11.688647
EXP_0079,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],19,performance,0.1627511978149414,71.0,2025-11-25T07:54:22.051227
EXP_0350,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,15.383751153945923,76.0,2025-11-25T07:54:47.739637
EXP_0056,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26,performance,0.14299559593200684,71.0,2025-11-25T07:54:58.075761
EXP_0119,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],29,performance,0.17248773574829102,70.0,2025-11-25T07:55:08.432776
EXP_0110,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,0.16530108451843262,66.0,2025-11-25T07:55:18.792230
EXP_0589,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],19,performance,136.854088306427,73.0,2025-11-25T07:57:46.405464
EXP_0370,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],10,performance,35.10069704055786,74.0,2025-11-25T07:58:32.028581
EXP_0235,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,1.1277916431427002,73.0,2025-11-25T07:58:43.390065
EXP_0031,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1,performance,0.14043974876403809,71.0,2025-11-25T07:58:53.716134
EXP_0213,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,1.115074872970581,70.0,2025-11-25T07:59:05.041251
EXP_0185,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],5,performance,0.9965074062347412,67.0,2025-11-25T07:59:16.250018
EXP_0087,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],27,performance,0.15546417236328125,68.0,2025-11-25T07:59:26.589731
EXP_0003,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],3,performance,0.11937856674194336,64.0,2025-11-25T07:59:36.891603
EXP_0588,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],18,performance,135.5497214794159,73.0,2025-11-25T08:02:03.192792
EXP_0536,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26,performance,63.54238677024841,76.0,2025-11-25T08:03:17.497744
EXP_0597,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27,performance,141.40510058403015,76.0,2025-11-25T08:05:49.668271
EXP_0369,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9,performance,34.45163178443909,73.0,2025-11-25T08:06:34.648914
EXP_0540,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],30,performance,64.09277272224426,73.0,2025-11-25T08:07:49.504990
EXP_0073,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,0.15146851539611816,70.0,2025-11-25T08:07:59.860571
EXP_0136,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16,performance,0.7447075843811035,71.0,2025-11-25T08:08:10.821582
EXP_0557,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],17,performance,135.96984601020813,74.0,2025-11-25T08:10:37.539323
EXP_0438,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],18,performance,57.31704330444336,76.0,2025-11-25T08:11:45.356751
EXP_0596,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],26,performance,141.26726174354553,76.0,2025-11-25T08:14:17.376040
EXP_0164,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],14,performance,0.7825300693511963,76.0,2025-11-25T08:14:28.392315
EXP_0083,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23,performance,0.15531063079833984,71.0,2025-11-25T08:14:38.737573
EXP_0258,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],18,performance,6.066011190414429,77.0,2025-11-25T08:14:55.124439
EXP_0193,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,0.9554383754730225,72.0,2025-11-25T08:15:06.291035
EXP_0454,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],4,performance,55.76954007148743,74.0,2025-11-25T08:16:12.562383
EXP_0133,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13,performance,0.684166669845581,77.0,2025-11-25T08:16:23.469148
EXP_0516,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6,performance,62.05398964881897,74.0,2025-11-25T08:17:36.265614
EXP_0442,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],22,performance,57.90081524848938,77.0,2025-11-25T08:18:44.736270
EXP_0276,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6,performance,6.266053199768066,80.0,2025-11-25T08:19:01.336613
EXP_0365,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5,performance,32.52738904953003,73.0,2025-11-25T08:19:44.378174
EXP_0030,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],30,performance,0.11762166023254395,73.0,2025-11-25T08:19:54.694607
EXP_0507,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],27,performance,87.10636234283447,72.0,2025-11-25T08:21:32.541713
EXP_0571,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1,performance,141.3611192703247,77.0,2025-11-25T08:24:04.676845
EXP_0025,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25,performance,0.1182396411895752,73.0,2025-11-25T08:24:14.982164
EXP_0183,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,0.9964721202850342,71.0,2025-11-25T08:24:26.196864
EXP_0474,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24,performance,56.5444552898407,78.0,2025-11-25T08:25:33.224174
