Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0466,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16,performance,58.74029207229614,74.0,2025-11-25T22:49:36.856377
EXP_0186,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],6,performance,0.9850847721099854,76.0,2025-11-25T22:49:48.040321
EXP_0228,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],18,performance,1.0955677032470703,74.0,2025-11-25T22:49:59.299780
EXP_0292,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],22,performance,6.3151397705078125,79.0,2025-11-25T22:50:15.916031
EXP_0248,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],8,performance,6.025844097137451,77.0,2025-11-25T22:50:32.244236
EXP_0291,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],21,performance,6.231649160385132,78.0,2025-11-25T22:50:48.780637
EXP_0250,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],10,performance,6.202921390533447,78.0,2025-11-25T22:51:05.283279
EXP_0444,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],24,performance,55.12871837615967,74.0,2025-11-25T22:52:10.891967
EXP_0552,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12,performance,140.4445915222168,76.0,2025-11-25T22:54:42.081469
EXP_0553,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,141.21042108535767,74.0,2025-11-25T22:57:14.029495
EXP_0551,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],11,performance,140.7123363018036,80.0,2025-11-25T22:59:45.493609
EXP_0115,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,0.14240074157714844,73.0,2025-11-25T22:59:55.826239
EXP_0204,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],24,performance,1.0106816291809082,71.0,2025-11-25T23:00:07.024248
EXP_0142,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22,performance,0.7017948627471924,72.0,2025-11-25T23:00:17.895511
EXP_0339,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9,performance,15.055220603942871,76.0,2025-11-25T23:00:43.244231
EXP_0008,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],8,performance,0.09027600288391113,68.0,2025-11-25T23:00:53.502147
EXP_0522,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12,performance,60.06124401092529,73.0,2025-11-25T23:02:04.282501
EXP_0020,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],20,performance,0.09016060829162598,74.0,2025-11-25T23:02:14.551248
EXP_0173,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],23,performance,0.75616455078125,73.0,2025-11-25T23:02:25.491174
EXP_0452,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,56.22349143028259,74.0,2025-11-25T23:03:32.193625
EXP_0057,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],27,performance,0.11837244033813477,71.0,2025-11-25T23:03:42.491498
EXP_0302,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2,performance,14.313555479049683,76.0,2025-11-25T23:04:07.085649
EXP_0337,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],7,performance,15.050204753875732,77.0,2025-11-25T23:04:32.441423
EXP_0451,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1,performance,56.26059699058533,77.0,2025-11-25T23:05:39.182772
EXP_0323,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23,performance,14.243784189224243,77.0,2025-11-25T23:06:03.736667
EXP_0311,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],11,performance,14.438968658447266,77.0,2025-11-25T23:06:28.478672
EXP_0050,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],20,performance,0.13200712203979492,72.0,2025-11-25T23:06:38.785280
EXP_0345,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],15,performance,15.177566528320312,76.0,2025-11-25T23:07:04.260244
EXP_0026,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26,performance,0.1121971607208252,72.0,2025-11-25T23:07:14.548588
EXP_0443,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23,performance,53.63749575614929,74.0,2025-11-25T23:08:18.674240
EXP_0221,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11,performance,1.0482165813446045,77.0,2025-11-25T23:08:29.931673
EXP_0484,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],4,performance,83.98274993896484,76.0,2025-11-25T23:10:04.648080
EXP_0541,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],1,performance,140.50034379959106,78.0,2025-11-25T23:12:35.921198
EXP_0043,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13,performance,0.13509178161621094,73.0,2025-11-25T23:12:46.235585
EXP_0417,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],27,performance,27.48681354522705,74.0,2025-11-25T23:13:24.203025
EXP_0262,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22,performance,6.760697841644287,82.0,2025-11-25T23:13:41.274053
EXP_0409,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19,performance,29.209961652755737,74.0,2025-11-25T23:14:21.019942
EXP_0278,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],8,performance,7.2055723667144775,77.0,2025-11-25T23:14:38.532366
EXP_0570,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],30,performance,140.32131576538086,74.0,2025-11-25T23:17:09.584616
EXP_0382,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22,performance,32.13022327423096,74.0,2025-11-25T23:17:52.213785
EXP_0412,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],22,performance,28.448245525360107,77.0,2025-11-25T23:18:31.159015
EXP_0155,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],5,performance,0.8823702335357666,74.0,2025-11-25T23:18:42.243534
EXP_0127,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],7,performance,0.6981499195098877,75.0,2025-11-25T23:18:53.136296
EXP_0310,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],10,performance,14.345225095748901,75.0,2025-11-25T23:19:17.783859
EXP_0520,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],10,performance,67.49334120750427,73.0,2025-11-25T23:20:36.083678
EXP_0446,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],26,performance,56.61753821372986,76.0,2025-11-25T23:21:43.178986
EXP_0175,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],25,performance,0.8982682228088379,76.0,2025-11-25T23:21:54.273077
EXP_0032,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],2,performance,0.13548541069030762,70.0,2025-11-25T23:22:04.568102
EXP_0114,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24,performance,0.1455390453338623,69.0,2025-11-25T23:22:14.879574
EXP_0024,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],24,performance,0.10048270225524902,69.0,2025-11-25T23:22:25.147114
EXP_0174,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],24,performance,0.8673081398010254,70.0,2025-11-25T23:22:36.199504
EXP_0558,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],18,performance,130.08665871620178,74.0,2025-11-25T23:24:57.006889
EXP_0067,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7,performance,0.15123343467712402,88.0,2025-11-25T23:25:07.343219
EXP_0058,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],28,performance,0.134521484375,72.0,2025-11-25T23:25:17.646553
EXP_0322,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],22,performance,14.223868131637573,73.0,2025-11-25T23:25:42.175136
EXP_0223,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],13,performance,1.115879774093628,72.0,2025-11-25T23:25:53.480105
