Run,Scenario,CPUs_used,Governor,Time_sec,Result_shape
1,8P_HT_OFF,"[0, 2, 4, 6, 8, 10, 12, 14]",performance,0.012830495834350586,"(1000, 1000)"
1,4P_HT_ON,"[0, 1, 2, 3, 4, 5, 6, 7]",performance,0.013663530349731445,"(1000, 1000)"
1,4P_4E_HT_OFF,"[0, 2, 4, 6, 16, 17, 18, 19]",performance,0.019866228103637695,"(1000, 1000)"
1,8E,"[16, 17, 18, 19, 20, 21, 22, 23]",performance,0.01704239845275879,"(1000, 1000)"
